@relation observations.arff

@attribute LOCALS numeric
@attribute DEREFERNCES numeric
@attribute GOTO numeric
@attribute INVOCATIONS numeric
@attribute THROWS numeric
@attribute FIELDS numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute IF numeric
@attribute ASSIGNMENTS numeric
@attribute FIELDS_WRITTEN numeric
@attribute EQUAL numeric
@attribute class {hot,cold}

@data
41,1,2,6,0,0,1,19,2,15,0,0,?
17,1,0,5,1,0,2,10,0,6,0,0,?
21,2,0,6,0,0,4,15,0,6,0,0,?
36,3,3,0,0,0,0,19,2,14,0,0,?
14,1,1,0,0,0,0,9,1,6,0,0,?
4,2,2,0,0,0,0,5,2,0,0,1,?
10,2,3,0,0,0,0,8,3,2,0,2,?
23,4,5,0,0,0,0,14,5,6,0,3,?
37,6,8,0,0,0,0,21,7,10,0,4,?
33,4,7,1,0,0,0,19,6,9,0,3,?
19,2,4,1,0,0,0,12,4,5,0,2,?
3,2,1,0,0,0,0,4,1,0,0,1,?
91,16,0,33,0,16,7,57,0,49,7,0,?
30,8,0,7,0,2,3,20,0,13,1,0,?
12,3,0,5,0,3,2,11,0,6,1,0,?
68,2,7,23,0,0,4,43,5,24,0,5,?
52,2,7,19,0,0,2,34,5,18,0,5,?
44,2,6,15,0,0,2,29,4,16,0,4,?
41,2,5,14,0,0,2,27,3,15,0,3,?
31,2,2,11,0,0,2,20,1,11,0,1,?
19,1,0,7,1,0,2,12,0,7,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
24,9,2,3,0,6,2,19,1,11,5,0,?
24,9,1,3,0,6,2,18,1,11,5,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
42,11,3,5,0,5,1,25,2,13,1,1,?
33,8,3,4,0,2,1,21,2,9,0,1,?
50,11,2,9,0,5,2,28,2,16,1,1,?
41,8,2,8,0,2,2,24,2,12,0,1,?
49,8,3,11,0,7,1,27,2,20,0,0,?
8,2,1,1,0,1,0,6,1,3,0,0,?
30,4,3,4,0,3,0,17,2,12,0,0,?
10,2,1,1,0,1,0,7,1,4,0,0,?
0,0,0,0,0,0,0,1,0,0,0,0,?
59,14,7,11,0,8,4,41,4,26,2,0,?
35,8,5,7,0,5,3,27,3,17,2,0,?
35,8,5,7,0,5,3,27,3,17,2,0,?
11,2,3,3,0,2,2,13,2,8,2,0,?
6,1,0,2,0,0,0,5,0,2,0,0,?
60,10,9,11,0,5,3,39,5,25,1,1,?
47,7,7,10,0,4,3,32,4,20,1,1,?
56,10,8,9,0,5,3,36,5,23,1,1,?
43,7,6,8,0,4,3,29,4,18,1,1,?
9,3,2,2,0,2,1,10,1,5,1,0,?
4,1,1,1,0,0,0,5,0,1,0,0,?
4,1,0,1,0,0,0,4,0,1,0,0,?
14,6,0,1,0,2,0,9,0,4,1,0,?
2,1,1,1,0,0,0,4,0,0,0,0,?
6,1,0,2,0,0,0,5,0,2,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
39,9,3,7,0,4,1,23,2,15,0,0,?
3,1,1,0,0,0,0,4,1,1,0,0,?
24,4,3,4,0,0,0,14,2,4,0,0,?
7,4,1,0,0,0,0,7,1,1,0,0,?
27,4,2,13,0,0,1,21,1,8,0,0,?
9,4,2,3,0,0,0,10,1,0,0,0,?
34,2,1,15,0,1,2,22,0,15,0,0,?
5,1,0,2,0,0,0,5,0,2,0,0,?
24,21,0,0,0,3,3,25,0,24,3,0,?
13,5,0,3,0,3,0,9,0,5,2,0,?
44,15,6,3,0,14,0,27,4,19,4,2,?
43,13,5,4,0,12,0,25,4,18,3,2,?
40,13,4,3,0,12,0,23,3,17,3,2,?
32,11,7,3,0,10,0,22,5,13,2,2,?
31,9,6,4,0,8,0,20,5,12,1,2,?
28,9,5,3,0,8,0,18,4,11,1,2,?
74,23,8,7,0,22,0,43,6,33,6,2,?
73,21,7,8,0,20,0,41,6,32,5,2,?
70,21,6,7,0,20,0,39,5,31,5,2,?
61,18,10,7,0,17,0,38,7,26,3,2,?
60,16,9,8,0,15,0,36,7,25,2,2,?
57,16,8,7,0,15,0,34,6,24,2,2,?
103,30,11,11,0,29,0,59,8,46,7,2,?
102,28,10,12,0,27,0,57,8,45,6,2,?
99,28,9,11,0,27,0,55,7,44,6,2,?
22,8,6,2,0,7,0,17,4,9,2,2,?
21,6,5,3,0,5,0,15,4,8,1,2,?
18,6,4,2,0,5,0,13,3,7,1,2,?
64,20,7,6,0,19,0,38,5,29,6,2,?
63,18,6,7,0,17,0,36,5,28,5,2,?
60,18,5,6,0,17,0,34,4,27,5,2,?
51,15,9,6,0,14,0,33,6,22,3,2,?
50,13,8,7,0,12,0,31,6,21,2,2,?
47,13,7,6,0,12,0,29,5,20,2,2,?
93,27,10,10,0,26,0,54,7,42,7,2,?
92,25,9,11,0,24,0,52,7,41,6,2,?
89,25,8,10,0,24,0,50,6,40,6,2,?
4,2,0,0,0,1,0,3,0,1,0,0,?
10,7,0,1,0,4,0,9,0,4,4,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
3,2,0,1,0,1,0,4,0,1,1,0,?
9,3,0,0,0,0,0,6,0,2,0,0,?
8,1,1,3,0,0,0,7,1,3,0,1,?
12,1,2,4,0,0,0,9,2,4,0,2,?
16,1,3,5,0,0,0,11,3,5,0,3,?
20,1,4,6,0,0,0,13,4,6,0,4,?
20,1,4,6,0,0,0,13,4,6,0,4,?
22,1,7,2,0,0,0,18,5,8,0,1,?
22,1,7,2,0,0,0,18,5,8,0,1,?
13,1,5,2,0,0,0,13,4,5,0,1,?
13,1,5,2,0,0,0,13,4,5,0,1,?
7,1,2,2,0,0,0,8,2,3,0,1,?
7,1,2,2,0,0,0,8,2,3,0,1,?
9,1,9,2,0,0,0,10,1,4,0,1,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
9,1,9,2,0,0,0,10,1,4,0,1,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
9,1,9,2,0,0,0,10,1,4,0,1,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
9,1,8,2,0,0,0,9,1,4,0,1,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,16,2,0,0,0,13,2,6,0,2,?
14,1,16,2,0,0,0,13,2,6,0,2,?
9,1,9,2,0,0,0,10,1,4,0,1,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
9,1,9,2,0,0,0,10,1,4,0,1,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
9,1,9,2,0,0,0,10,1,4,0,1,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,18,2,0,0,0,15,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
9,1,8,2,0,0,0,9,1,4,0,1,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,17,2,0,0,0,14,2,6,0,2,?
14,1,16,2,0,0,0,13,2,6,0,2,?
14,1,16,2,0,0,0,13,2,6,0,2,?
12,2,1,3,0,1,1,10,1,5,0,1,?
15,3,2,3,0,2,1,12,2,6,0,2,?
18,3,3,4,0,2,1,14,3,7,0,3,?
21,3,4,5,0,2,1,16,4,8,0,4,?
21,3,4,5,0,2,1,16,4,8,0,4,?
18,1,0,11,0,0,1,15,0,8,0,0,?
41,6,0,8,0,0,1,19,0,11,0,0,?
7,5,1,0,0,0,0,7,1,0,0,0,?
38,5,1,13,0,0,1,21,1,13,0,0,?
7,1,1,2,0,0,1,7,1,3,0,0,?
11,1,2,2,0,0,2,10,2,5,0,0,?
15,1,3,2,0,0,3,13,3,7,0,1,?
19,1,4,2,0,0,4,16,4,9,0,2,?
23,1,5,2,0,0,5,19,5,11,0,2,?
49,1,5,12,0,0,8,32,5,21,0,2,?
10,1,3,3,1,0,1,11,2,4,0,1,?
9,1,5,2,0,0,0,12,3,4,0,2,?
11,2,6,2,0,0,1,15,3,6,0,2,?
10,1,2,3,1,0,1,10,2,4,0,1,?
9,1,4,2,0,0,0,11,3,4,0,2,?
11,2,5,2,0,0,1,14,3,6,0,2,?
6,1,3,0,0,0,0,7,2,2,0,1,?
8,2,4,0,0,0,1,10,2,4,0,1,?
6,1,2,0,0,0,0,6,2,2,0,1,?
8,2,3,0,0,0,1,9,2,4,0,1,?
24,1,1,9,0,0,1,14,1,10,0,0,?
10,1,1,3,0,0,0,7,1,4,0,0,?
10,1,3,3,1,0,1,11,2,4,0,1,?
9,1,5,2,0,0,0,12,3,4,0,1,?
9,1,5,2,0,0,0,12,3,4,0,1,?
10,1,2,3,1,0,1,10,2,4,0,1,?
9,1,4,2,0,0,0,11,3,4,0,1,?
9,1,4,2,0,0,0,11,3,4,0,1,?
5,1,2,0,0,0,0,6,1,2,0,0,?
5,1,2,0,0,0,0,6,1,2,0,0,?
5,1,2,0,0,0,0,6,1,2,0,0,?
5,1,2,0,0,0,0,6,1,2,0,0,?
6,1,3,0,0,0,0,7,2,2,0,0,?
6,1,3,0,0,0,0,7,2,2,0,0,?
6,1,2,0,0,0,0,6,2,2,0,0,?
6,1,2,0,0,0,0,6,2,2,0,0,?
12,1,5,3,1,0,1,14,3,5,0,2,?
11,1,5,2,0,0,0,13,3,5,0,2,?
12,1,4,3,1,0,1,13,3,5,0,2,?
11,1,4,2,0,0,0,12,3,5,0,2,?
12,1,4,3,1,0,1,13,3,5,0,2,?
11,1,4,2,0,0,0,12,3,5,0,2,?
12,1,3,3,1,0,1,12,3,5,0,2,?
11,1,3,2,0,0,0,11,3,5,0,2,?
6,1,4,0,0,0,0,8,2,2,0,1,?
6,1,4,0,0,0,0,8,2,2,0,1,?
6,1,3,0,0,0,0,7,2,2,0,1,?
6,1,3,0,0,0,0,7,2,2,0,1,?
5,1,1,0,0,0,0,5,1,2,0,0,?
5,1,1,0,0,0,0,5,1,2,0,0,?
12,1,5,3,1,0,1,14,3,5,0,2,?
10,1,8,2,0,0,0,15,4,4,0,2,?
10,1,8,2,0,0,0,15,4,4,0,2,?
12,1,4,3,1,0,1,13,3,5,0,2,?
10,1,7,2,0,0,0,14,4,4,0,2,?
10,1,7,2,0,0,0,14,4,4,0,2,?
12,1,4,3,1,0,1,13,3,5,0,2,?
10,1,7,2,0,0,0,14,4,4,0,2,?
10,1,7,2,0,0,0,14,4,4,0,2,?
12,1,3,3,1,0,1,12,3,5,0,2,?
10,1,6,2,0,0,0,13,4,4,0,2,?
10,1,6,2,0,0,0,13,4,4,0,2,?
5,1,2,0,0,0,0,6,1,2,0,0,?
5,1,2,0,0,0,0,6,1,2,0,0,?
6,1,3,0,0,0,0,7,2,2,0,1,?
6,1,3,0,0,0,0,7,2,2,0,1,?
6,1,2,0,0,0,0,6,2,2,0,1,?
6,1,2,0,0,0,0,6,2,2,0,1,?
12,1,5,3,1,0,1,14,3,5,0,2,?
10,1,8,2,0,0,0,15,4,4,0,2,?
10,1,8,2,0,0,0,15,4,4,0,2,?
12,1,4,3,1,0,1,13,3,5,0,2,?
10,1,7,2,0,0,0,14,4,4,0,2,?
10,1,7,2,0,0,0,14,4,4,0,2,?
12,1,4,3,1,0,1,13,3,5,0,2,?
10,1,7,2,0,0,0,14,4,4,0,2,?
10,1,7,2,0,0,0,14,4,4,0,2,?
12,1,3,3,1,0,1,12,3,5,0,2,?
10,1,6,2,0,0,0,13,4,4,0,2,?
10,1,6,2,0,0,0,13,4,4,0,2,?
6,1,2,0,1,0,0,6,1,2,0,1,?
6,1,1,0,1,0,0,5,1,2,0,1,?
6,1,3,0,0,0,0,7,2,2,0,1,?
6,1,3,0,0,0,0,7,2,2,0,1,?
6,1,2,0,0,0,0,6,2,2,0,1,?
6,1,2,0,0,0,0,6,2,2,0,1,?
8,1,2,3,0,0,0,10,1,4,0,0,?
8,1,2,3,0,0,0,10,1,4,0,0,?
6,1,3,0,0,0,0,7,2,2,0,1,?
6,1,3,0,0,0,0,7,2,2,0,1,?
6,1,2,0,0,0,0,6,2,2,0,1,?
6,1,2,0,0,0,0,6,2,2,0,1,?
10,1,2,3,0,0,0,10,1,5,0,0,?
10,1,2,3,0,0,0,10,1,5,0,0,?
6,1,3,0,0,0,0,7,2,2,0,1,?
6,1,3,0,0,0,0,7,2,2,0,1,?
6,1,2,0,0,0,0,6,2,2,0,1,?
6,1,2,0,0,0,0,6,2,2,0,1,?
41,4,2,14,0,0,1,22,2,14,0,2,?
12,4,2,2,0,0,0,9,2,2,0,2,?
8,4,1,1,0,0,0,7,1,1,0,1,?
9,1,1,3,0,0,0,7,1,3,0,1,?
14,1,2,4,0,0,0,10,2,5,0,2,?
19,1,3,5,0,0,0,13,3,7,0,3,?
24,1,4,6,0,0,0,16,4,9,0,4,?
23,1,4,6,0,0,0,16,4,9,0,4,?
38,1,4,14,0,0,3,26,3,15,0,0,?
24,1,4,8,0,0,2,19,3,9,0,0,?
26,1,2,10,0,0,2,18,2,11,0,0,?
12,1,2,4,0,0,1,11,2,5,0,0,?
13,1,2,3,1,0,1,11,2,5,0,0,?
12,1,5,2,0,0,0,12,4,4,0,1,?
12,1,5,2,0,0,0,12,4,4,0,1,?
23,1,7,3,1,0,1,19,6,8,0,0,?
22,1,10,2,0,0,0,20,8,7,0,1,?
22,1,10,2,0,0,0,20,8,7,0,1,?
16,1,7,2,0,0,0,15,6,5,0,1,?
16,1,7,2,0,0,0,15,6,5,0,1,?
23,1,7,3,1,0,1,19,6,8,0,0,?
22,1,10,2,0,0,0,20,8,7,0,1,?
22,1,10,2,0,0,0,20,8,7,0,1,?
16,1,7,2,0,0,0,15,6,5,0,1,?
16,1,7,2,0,0,0,15,6,5,0,1,?
6,1,2,2,0,0,0,7,2,2,0,1,?
6,1,2,2,0,0,0,7,2,2,0,1,?
6,1,1,0,0,0,0,5,1,2,0,1,?
15,1,4,1,1,0,1,12,3,5,0,1,?
14,1,7,0,0,0,0,13,5,4,0,2,?
14,1,7,0,0,0,0,13,5,4,0,2,?
25,1,9,1,1,0,1,20,7,8,0,1,?
24,1,12,0,0,0,0,21,9,7,0,2,?
24,1,12,0,0,0,0,21,9,7,0,2,?
18,1,9,0,0,0,0,16,7,5,0,2,?
18,1,9,0,0,0,0,16,7,5,0,2,?
25,1,9,1,1,0,1,20,7,8,0,1,?
24,1,12,0,0,0,0,21,9,7,0,2,?
24,1,12,0,0,0,0,21,9,7,0,2,?
18,1,9,0,0,0,0,16,7,5,0,2,?
18,1,9,0,0,0,0,16,7,5,0,2,?
8,1,4,0,0,0,0,8,3,2,0,2,?
8,1,4,0,0,0,0,8,3,2,0,2,?
12,4,1,3,0,0,0,9,1,3,0,1,?
36,4,1,13,0,0,1,20,1,13,0,1,?
61,4,5,22,0,0,2,39,4,24,0,0,?
59,4,5,20,0,0,2,37,4,23,0,0,?
59,4,5,20,0,0,2,37,4,23,0,0,?
57,4,5,18,0,0,2,35,4,22,0,0,?
30,2,2,12,0,0,1,21,2,12,0,0,?
28,2,2,10,0,0,1,19,2,11,0,0,?
5,1,1,3,0,0,0,7,0,2,0,0,?
10,1,1,3,0,0,0,7,1,4,0,1,?
20,1,1,7,0,0,1,12,1,8,0,1,?
20,2,1,7,0,1,2,14,1,8,0,1,?
23,2,2,8,0,1,2,16,2,9,0,2,?
27,4,3,8,0,3,2,19,3,11,1,3,?
30,4,4,9,0,3,2,21,4,12,1,4,?
34,5,5,10,0,4,2,24,5,13,1,5,?
37,5,6,11,0,4,2,26,6,14,1,6,?
27,5,6,7,0,4,1,21,6,10,1,6,?
19,3,4,2,0,0,0,14,3,6,0,1,?
17,3,4,0,0,0,0,12,3,5,0,1,?
7,2,1,0,0,0,0,6,1,2,0,0,?
7,2,0,1,0,0,0,5,0,1,0,0,?
6,2,1,1,1,0,1,6,1,1,0,0,?
6,2,3,2,0,0,0,8,2,1,0,0,?
6,2,2,2,0,0,0,7,2,1,0,0,?
7,1,0,0,0,0,0,5,0,3,0,0,?
19,3,3,0,0,0,0,12,2,5,0,0,?
9,3,1,0,0,0,0,7,1,2,0,0,?
12,5,1,2,0,0,1,10,1,6,0,1,?
23,9,2,2,0,0,2,17,2,12,0,2,?
27,10,3,2,0,0,3,20,3,14,0,3,?
39,11,8,2,0,0,3,30,6,19,0,3,?
45,13,10,2,0,0,3,34,8,21,0,4,?
45,13,10,2,0,0,3,34,8,21,0,4,?
42,12,9,2,0,0,3,32,7,20,0,3,?
31,10,6,2,0,0,3,25,5,16,0,3,?
37,12,8,2,0,0,3,29,7,18,0,4,?
37,12,8,2,0,0,3,29,7,18,0,4,?
34,11,7,2,0,0,3,27,6,17,0,3,?
5,1,1,0,0,0,0,5,1,2,0,0,?
11,3,3,0,0,0,0,9,3,4,0,1,?
11,3,3,0,0,0,0,9,3,4,0,1,?
8,2,2,0,0,0,0,7,2,3,0,0,?
3,2,1,0,0,0,0,4,1,0,0,0,?
6,2,2,0,0,0,0,6,2,1,0,0,?
16,2,4,0,0,0,0,11,4,4,0,0,?
27,2,7,0,0,0,0,17,6,7,0,0,?
23,2,6,0,0,0,0,15,5,6,0,0,?
12,2,3,0,0,0,0,9,3,3,0,0,?
19,1,4,9,0,0,0,17,3,7,0,1,?
14,1,4,5,0,0,0,13,3,5,0,1,?
7,1,1,4,0,0,0,8,1,3,0,0,?
8,2,3,3,0,0,0,9,2,2,0,2,?
16,3,2,9,0,1,0,15,2,6,1,2,?
5,2,2,2,0,0,0,7,1,1,0,1,?
53,4,3,16,0,0,2,31,2,19,0,0,?
16,4,3,0,0,0,0,12,2,4,0,0,?
53,4,2,16,0,0,2,30,2,19,0,0,?
16,4,2,0,0,0,0,11,2,4,0,0,?
53,4,3,16,0,0,2,31,2,19,0,0,?
16,4,3,0,0,0,0,12,2,4,0,0,?
53,4,2,16,0,0,2,30,2,19,0,0,?
16,4,2,0,0,0,0,11,2,4,0,0,?
26,3,0,9,0,0,1,15,0,9,0,0,?
39,1,9,12,0,0,0,32,9,19,0,0,?
41,1,9,14,0,0,0,34,9,20,0,0,?
38,1,9,12,0,0,0,31,9,18,0,0,?
40,1,9,14,0,0,0,33,9,19,0,0,?
38,1,9,12,0,0,0,31,9,18,0,0,?
40,1,9,14,0,0,0,33,9,19,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
38,1,9,12,0,0,0,31,9,18,0,0,?
40,1,9,14,0,0,0,33,9,19,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
38,1,9,12,0,0,0,31,9,18,0,0,?
40,1,9,14,0,0,0,33,9,19,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
38,1,9,12,0,0,0,31,9,18,0,0,?
40,1,9,14,0,0,0,33,9,19,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
34,1,9,12,0,0,0,27,9,14,0,0,?
36,1,9,14,0,0,0,29,9,15,0,0,?
38,1,9,12,0,0,0,31,9,18,0,0,?
40,1,9,14,0,0,0,33,9,19,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
34,1,9,12,0,0,0,27,9,14,0,0,?
36,1,9,14,0,0,0,29,9,15,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
34,1,9,12,0,0,0,27,9,14,0,0,?
36,1,9,14,0,0,0,29,9,15,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
34,1,9,12,0,0,0,27,9,14,0,0,?
36,1,9,14,0,0,0,29,9,15,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
34,1,9,12,0,0,0,27,9,14,0,0,?
36,1,9,14,0,0,0,29,9,15,0,0,?
34,1,9,12,0,0,0,27,9,14,0,0,?
36,1,9,14,0,0,0,29,9,15,0,0,?
33,1,9,12,0,0,0,26,9,13,0,0,?
35,1,9,14,0,0,0,28,9,14,0,0,?
38,1,9,12,0,0,0,31,9,18,0,0,?
40,1,9,14,0,0,0,33,9,19,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
39,1,9,14,0,0,0,32,9,18,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
36,1,9,12,0,0,0,29,9,16,0,0,?
38,1,9,14,0,0,0,31,9,17,0,0,?
35,1,9,12,0,0,0,28,9,15,0,0,?
37,1,9,14,0,0,0,30,9,16,0,0,?
37,1,9,12,0,0,0,30,9,17,0,0,?
